Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/IntMappingType.java,4,3,172,204,51,158,215,35,"8,75",21,4,0,3,4,55,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PasswordPolicySpec.java,2,2,353,353,"176,5",353,353,0,0,0,48,0,0,48,88,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PolicyType.java,2,2,49,49,"24,5",49,49,0,0,0,1,0,0,1,26,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationMode.java,2,2,26,26,13,26,26,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationOperation.java,2,1,26,26,13,26,26,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/PropagationTaskExecStatus.java,2,2,42,42,21,42,42,0,0,0,1,0,0,1,24,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ReportExecExportFormat.java,2,2,28,28,14,28,28,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/ReportExecStatus.java,2,2,28,28,14,28,28,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SchemaType.java,2,2,43,43,"21,5",43,43,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncPolicySpec.java,3,2,62,92,"30,67",62,106,16,"5,33",16,4,0,0,4,22,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeClientExceptionType.java,3,2,99,100,"33,33",99,101,0,0,0,3,0,1,3,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeLoggerLevel.java,2,2,65,65,"32,5",65,65,0,0,0,2,0,1,2,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/SyncopeLoggerType.java,2,2,35,35,"17,5",35,35,0,0,0,1,0,0,1,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/TraceLevel.java,2,2,40,40,20,40,40,0,0,0,0,0,0,0,28,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/UserRequestType.java,2,2,27,27,"13,5",27,27,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/WorkflowFormPropertyType.java,2,2,29,29,"14,5",29,29,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,client/src/main/java/org/apache/syncope/types/package-info.java,2,2,19,19,"9,5",19,19,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeApplication.java,22,4,174,565,"25,68",175,825,338,"15,36",92,5,0,0,6,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,8,2,83,122,"15,25",83,160,3,"0,38",2,1,0,0,1,23,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/SyncopeSession.java,29,7,112,398,"13,72",96,585,233,"8,03",56,11,0,1,11,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/Constants.java,14,2,94,133,"9,5",96,156,46,"3,29",10,0,0,0,0,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java,4,3,50,52,13,50,54,2,"0,5",1,3,0,0,3,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java,17,4,165,239,"14,06",150,377,93,"5,47",64,5,2,0,7,18,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java,4,3,43,44,11,43,45,2,"0,5",1,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,13,4,180,277,"21,31",200,377,59,"4,54",36,8,1,0,9,22,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,6,2,111,125,"20,83",111,134,9,"1,5",5,4,2,0,6,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,7,2,66,88,"12,57",66,118,8,"1,14",5,1,0,1,1,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SearchCondWrapper.java,7,3,113,120,"17,14",113,126,3,"0,43",1,12,0,0,12,19,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SelectChoiceRenderer.java,3,1,40,43,"14,33",40,46,0,0,0,2,0,0,2,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,5,3,72,74,"14,8",72,76,2,"0,4",1,7,0,0,7,16,NO
1.0.0-incubating,console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java,6,4,66,76,"12,67",66,86,2,"0,33",1,1,0,0,2,16,NO
