Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java,4,2,72,79,"19,75",69,84,5,"1,25",3,5,0,0,5,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java,1,1,32,32,32,32,32,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java,1,1,36,36,36,36,36,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java,1,1,36,36,36,36,36,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java,1,1,36,36,36,36,36,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java,1,1,34,34,34,34,34,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java,1,1,32,32,32,32,32,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java,1,1,36,36,36,36,36,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java,1,1,38,38,38,38,38,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java,1,1,39,39,39,39,39,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java,1,1,37,37,37,37,37,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java,1,1,38,38,38,38,38,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java,1,1,33,33,33,33,33,0,0,0,1,0,0,1,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java,1,1,34,34,34,34,34,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java,1,1,45,45,45,45,45,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java,1,1,40,40,40,40,40,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java,1,1,41,41,41,41,41,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java,2,1,44,47,"23,5",44,53,3,"1,5",3,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java,5,1,53,61,"12,2",52,64,6,"1,2",3,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java,1,1,38,38,38,38,38,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java,2,1,53,53,"26,5",53,59,6,3,6,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java,4,1,43,43,"10,75",41,43,2,"0,5",2,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java,1,1,56,56,56,56,56,0,0,0,0,0,0,0,16,NO
1.0.0-incubating,core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java,1,1,34,34,34,34,34,0,0,0,0,0,0,0,16,NO
