@relation WalkForward_3_BOOKKEEPER_TRAINING-SET_R[4.2.1]-weka.filters.unsupervised.attribute.Remove-R2

@attribute Version {4.0.0,4.1.0,4.2.0,4.2.1}
@attribute NR numeric
@attribute NAUTHORS numeric
@attribute LOC numeric
@attribute LOC_ADDED numeric
@attribute AVGLOCADDED numeric
@attribute MAXLOCADDED numeric
@attribute LOCTOUCHED numeric
@attribute CHURN numeric
@attribute AVGCHURN numeric
@attribute MAXCHURN numeric
@attribute NPBM numeric
@attribute NPVM numeric
@attribute NSM numeric
@attribute NAM numeric
@attribute LOCM numeric
@attribute BUGGY {YES,NO}

@data
4.2.1,0,0,51,0,0,0,0,0,0,0,3,0,0,3,18,NO
4.2.1,1,1,154,4,4,4,5,3,3,3,4,0,1,4,16,NO
4.2.1,0,0,31,0,0,0,0,0,0,0,1,0,0,1,21,NO
4.2.1,0,0,928,0,0,0,0,0,0,0,17,6,3,35,130,NO
4.2.1,0,0,180,0,0,0,0,0,0,0,8,0,0,8,40,NO
4.2.1,1,1,260,8,8,8,14,2,2,2,3,3,5,9,30,NO
4.2.1,1,1,551,5,5,5,8,2,2,2,8,6,0,20,136,NO
4.2.1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,25,NO
4.2.1,3,3,367,10,3.333333,6,14,10,3.333333,6,15,4,1,20,61,NO
4.2.1,1,1,388,3,3,3,4,2,2,2,7,6,9,13,29,NO
4.2.1,0,0,51,0,0,0,0,0,0,0,2,0,0,2,33,NO
4.2.1,0,0,577,0,0,0,0,0,0,0,16,4,1,22,122,NO
4.2.1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,16,NO
4.2.1,0,0,66,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.1,2,1,188,1,0.5,1,2,0,0,0,12,0,0,12,37,NO
4.2.1,0,0,582,0,0,0,0,0,0,0,14,2,2,23,162,NO
4.2.1,1,1,158,3,3,3,4,2,2,2,1,0,0,1,28,NO
4.2.1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,21,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.1,3,3,935,28,9.333333,13,49,25,8.333333,9,31,14,2,46,142,NO
4.2.1,0,0,60,0,0,0,0,0,0,0,7,0,0,7,39,NO
4.2.1,0,0,62,0,0,0,0,0,0,0,0,0,2,8,20,NO
4.2.1,0,0,87,0,0,0,0,0,0,0,1,0,0,1,20,NO
4.2.1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,20,NO
4.2.1,0,0,268,0,0,0,0,0,0,0,8,0,0,8,81,NO
4.2.1,0,0,163,0,0,0,0,0,0,0,15,1,0,16,24,NO
4.2.1,0,0,109,0,0,0,0,0,0,0,0,0,0,0,70,NO
4.2.1,0,0,147,0,0,0,0,0,0,0,16,0,0,17,37,NO
4.2.1,0,0,58,0,0,0,0,0,0,0,0,0,0,3,21,NO
4.2.1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.1,0,0,108,0,0,0,0,0,0,0,1,0,0,1,34,NO
4.2.1,0,0,139,0,0,0,0,0,0,0,1,0,0,1,86,NO
4.2.1,0,0,326,0,0,0,0,0,0,0,4,0,2,4,27,NO
4.2.1,0,0,648,0,0,0,0,0,0,0,17,0,0,18,315,NO
4.2.1,1,1,778,5,5,5,8,2,2,2,17,5,1,22,321,NO
4.2.1,0,0,314,0,0,0,0,0,0,0,14,1,1,15,63,NO
4.2.1,0,0,55,0,0,0,0,0,0,0,0,0,0,1,15,NO
4.2.1,0,0,191,0,0,0,0,0,0,0,1,3,1,8,37,NO
4.2.1,0,0,90,0,0,0,0,0,0,0,7,0,0,7,62,NO
4.2.1,0,0,273,0,0,0,0,0,0,0,5,2,0,7,57,NO
4.2.1,0,0,137,0,0,0,0,0,0,0,2,0,0,2,51,NO
4.2.1,0,0,79,0,0,0,0,0,0,0,2,0,0,2,38,NO
4.2.1,0,0,82,0,0,0,0,0,0,0,5,0,0,5,26,NO
4.2.1,0,0,147,0,0,0,0,0,0,0,7,0,0,7,53,NO
4.2.1,0,0,422,0,0,0,0,0,0,0,6,4,2,11,117,NO
4.2.1,1,1,978,5,5,5,9,1,1,1,29,2,0,32,271,NO
4.2.1,1,1,467,5,5,5,8,2,2,2,11,1,2,13,92,NO
4.2.1,0,0,189,0,0,0,0,0,0,0,5,0,0,5,46,NO
4.2.1,0,0,153,0,0,0,0,0,0,0,5,1,0,6,38,NO
4.2.1,1,1,84,0,0,0,0,0,0,0,0,0,1,2,15,NO
4.2.1,0,0,182,0,0,0,0,0,0,0,2,0,0,2,48,NO
4.2.1,0,0,358,0,0,0,0,0,0,0,7,5,0,15,41,NO
4.2.1,0,0,126,0,0,0,0,0,0,0,4,0,0,4,26,NO
4.2.1,0,0,106,0,0,0,0,0,0,0,6,0,0,6,25,NO
4.2.1,0,0,109,0,0,0,0,0,0,0,7,0,0,7,23,NO
4.2.1,0,0,85,0,0,0,0,0,0,0,0,0,0,4,19,NO
4.2.1,0,0,236,0,0,0,0,0,0,0,16,0,0,16,103,NO
4.2.1,1,1,314,3,3,3,5,1,1,1,18,0,0,18,167,NO
4.2.1,5,2,697,17,3.4,6,31,7,1.4,2,53,0,0,53,339,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.1,0,0,89,0,0,0,0,0,0,0,1,0,1,4,33,NO
4.2.1,0,0,301,0,0,0,0,0,0,0,8,0,0,13,89,NO
4.2.1,0,0,153,0,0,0,0,0,0,0,8,0,0,8,35,NO
4.2.1,0,0,92,0,0,0,0,0,0,0,6,0,0,6,21,NO
4.2.1,2,1,466,1,0.5,1,2,0,0,0,19,6,0,26,118,NO
4.2.1,0,0,93,0,0,0,0,0,0,0,6,0,0,6,21,NO
4.2.1,0,0,244,0,0,0,0,0,0,0,10,2,2,12,75,NO
4.2.1,0,0,192,0,0,0,0,0,0,0,11,0,0,11,112,NO
4.2.1,0,0,250,0,0,0,0,0,0,0,7,1,2,8,82,NO
4.2.1,0,0,109,0,0,0,0,0,0,0,0,0,0,0,70,NO
4.2.1,0,0,601,0,0,0,0,0,0,0,32,1,4,37,63,NO
4.2.1,1,1,565,1,1,1,2,0,0,0,15,5,2,20,52,NO
4.2.1,0,0,69,0,0,0,0,0,0,0,4,0,0,4,16,NO
4.2.1,0,0,77,0,0,0,0,0,0,0,7,1,1,8,18,NO
4.2.1,0,0,94,0,0,0,0,0,0,0,5,1,0,6,16,NO
4.2.1,0,0,337,0,0,0,0,0,0,0,20,4,1,25,16,NO
4.2.1,0,0,214,0,0,0,0,0,0,0,7,0,4,7,32,NO
4.2.1,0,0,79,0,0,0,0,0,0,0,6,0,0,6,51,NO
4.2.1,0,0,25,0,0,0,0,0,0,0,1,0,0,1,18,NO
4.2.1,0,0,84,0,0,0,0,0,0,0,7,0,0,7,38,NO
4.2.1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.1,0,0,33,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,0,0,104,0,0,0,0,0,0,0,2,0,0,2,72,NO
4.2.1,0,0,172,0,0,0,0,0,0,0,8,0,0,8,126,NO
4.2.1,0,0,70,0,0,0,0,0,0,0,4,0,0,4,34,NO
4.2.1,0,0,140,0,0,0,0,0,0,0,5,0,1,5,29,NO
4.2.1,1,1,154,3,3,3,4,2,2,2,9,0,0,9,26,NO
4.2.1,0,0,248,0,0,0,0,0,0,0,16,0,1,16,74,NO
4.2.1,1,1,275,3,3,3,4,2,2,2,15,0,1,19,26,NO
4.2.1,1,1,176,158,158,158,158,158,158,158,0,0,1,1,88,NO
4.2.1,2,2,624,15,7.5,10,298,278,139,273,17,4,4,24,72,NO
4.2.1,2,2,91,2,1,2,11,7,3.5,5,8,0,0,8,18,NO
4.2.1,1,1,58,0,0,0,0,0,0,0,6,0,0,6,36,NO
4.2.1,0,0,132,0,0,0,0,0,0,0,2,1,0,3,48,NO
4.2.1,0,0,4088,0,0,0,0,0,0,0,237,24,33,268,95,NO
4.2.1,0,0,558,0,0,0,0,0,0,0,21,5,0,26,107,NO
4.2.1,1,1,727,1,1,1,2,0,0,0,19,2,0,21,127,NO
4.2.1,1,1,150,0,0,0,49,49,49,49,20,0,4,22,13,NO
4.2.1,0,0,503,0,0,0,0,0,0,0,12,9,0,21,50,NO
4.2.1,0,0,325,0,0,0,0,0,0,0,8,5,0,13,83,NO
4.2.1,0,0,273,0,0,0,0,0,0,0,8,5,4,13,43,NO
4.2.1,0,0,136,0,0,0,0,0,0,0,3,1,0,4,30,NO
4.2.1,0,0,56,0,0,0,0,0,0,0,2,0,0,2,26,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,28,NO
4.2.1,0,0,357,0,0,0,0,0,0,0,5,4,0,9,64,NO
4.2.1,0,0,174,0,0,0,0,0,0,0,4,1,0,5,54,NO
4.2.1,0,0,148,0,0,0,0,0,0,0,5,1,0,6,47,NO
4.2.1,0,0,92,0,0,0,0,0,0,0,1,0,1,1,38,NO
4.2.1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,24,NO
4.2.1,0,0,168,0,0,0,0,0,0,0,1,2,1,3,61,NO
4.2.1,0,0,77,0,0,0,0,0,0,0,4,0,1,4,29,NO
4.2.1,1,1,665,0,0,0,0,0,0,0,6,2,9,16,221,NO
4.2.1,0,0,88,0,0,0,0,0,0,0,2,0,2,2,38,NO
4.2.1,1,1,260,4,4,4,6,2,2,2,4,4,3,8,35,NO
4.2.1,0,0,54,0,0,0,0,0,0,0,1,0,2,2,21,NO
4.2.1,0,0,48,0,0,0,0,0,0,0,2,0,2,2,26,NO
4.2.1,0,0,140,0,0,0,0,0,0,0,7,0,0,7,46,NO
4.2.1,0,0,152,0,0,0,0,0,0,0,2,0,2,2,65,NO
4.2.1,0,0,39,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,131,0,0,0,0,0,0,0,3,0,0,3,47,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.1,0,0,129,0,0,0,0,0,0,0,6,0,6,6,50,NO
4.2.1,0,0,43,0,0,0,0,0,0,0,2,0,0,2,29,NO
4.2.1,0,0,243,0,0,0,0,0,0,0,10,0,5,10,87,NO
4.2.1,0,0,62,0,0,0,0,0,0,0,3,0,0,3,25,NO
4.2.1,0,0,45,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.2.1,1,1,94,3,3,3,3,3,3,3,3,0,0,3,32,NO
4.2.1,0,0,35,0,0,0,0,0,0,0,1,0,1,1,22,NO
4.2.1,1,1,283,6,6,6,9,3,3,3,8,1,0,9,49,NO
4.2.1,0,0,585,0,0,0,0,0,0,0,11,9,0,20,96,NO
4.2.1,0,0,295,0,0,0,0,0,0,0,6,1,0,7,66,NO
4.2.1,0,0,355,0,0,0,0,0,0,0,12,2,2,14,80,NO
4.2.1,0,0,102,0,0,0,0,0,0,0,3,1,0,4,27,NO
4.2.1,0,0,226,0,0,0,0,0,0,0,6,1,0,7,34,NO
4.2.1,0,0,153,0,0,0,0,0,0,0,2,0,0,2,35,NO
4.2.1,2,2,380,2,1,2,2,2,1,2,10,2,0,12,78,NO
4.2.1,0,0,80,0,0,0,0,0,0,0,3,0,0,3,18,NO
4.2.1,0,0,268,0,0,0,0,0,0,0,6,1,8,14,26,NO
4.2.1,0,0,221,0,0,0,0,0,0,0,9,0,0,9,42,NO
4.2.1,0,0,71,0,0,0,0,0,0,0,3,0,0,3,25,NO
4.2.1,0,0,952,0,0,0,0,0,0,0,16,9,0,25,213,NO
4.2.1,0,0,230,0,0,0,0,0,0,0,4,1,0,5,47,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,2,0,2,2,16,NO
4.2.1,0,0,32,0,0,0,0,0,0,0,1,0,1,1,24,NO
4.2.1,0,0,359,0,0,0,0,0,0,0,12,2,0,14,103,NO
4.2.1,0,0,64,0,0,0,0,0,0,0,1,0,0,1,17,NO
4.2.1,0,0,208,0,0,0,0,0,0,0,8,0,0,8,19,NO
4.2.1,0,0,408,0,0,0,0,0,0,0,9,0,0,9,88,NO
4.2.1,0,0,462,0,0,0,0,0,0,0,12,2,0,14,95,NO
4.2.1,0,0,340,0,0,0,0,0,0,0,8,2,0,10,50,NO
4.2.1,0,0,100,0,0,0,0,0,0,0,2,0,0,2,22,NO
4.2.1,0,0,342,0,0,0,0,0,0,0,5,0,0,5,74,NO
4.2.1,0,0,178,0,0,0,0,0,0,0,6,1,0,7,26,NO
4.2.1,0,0,148,0,0,0,0,0,0,0,5,1,0,6,21,NO
4.2.1,2,1,43,0,0,0,0,0,0,0,1,0,0,1,16,NO
4.2.1,0,0,88,0,0,0,0,0,0,0,4,0,1,4,19,NO
4.2.1,0,0,325,0,0,0,0,0,0,0,9,1,0,10,40,NO
4.2.1,0,0,65,0,0,0,0,0,0,0,4,0,0,4,16,NO
4.2.1,0,0,59,0,0,0,0,0,0,0,2,0,0,2,17,NO
4.2.1,0,0,131,0,0,0,0,0,0,0,8,0,0,8,24,NO
4.2.1,0,0,648,0,0,0,0,0,0,0,13,1,1,30,81,NO
4.2.1,0,0,43,0,0,0,0,0,0,0,1,0,0,1,21,NO
4.2.1,0,0,114,0,0,0,0,0,0,0,4,0,0,4,37,NO
4.2.1,0,0,113,0,0,0,0,0,0,0,5,1,0,6,22,NO
4.2.1,0,0,309,0,0,0,0,0,0,0,8,7,0,15,56,NO
4.2.1,0,0,389,0,0,0,0,0,0,0,8,7,0,15,67,NO
4.2.1,0,0,273,0,0,0,0,0,0,0,7,0,0,7,46,NO
4.2.1,0,0,69,0,0,0,0,0,0,0,2,0,0,2,25,NO
4.2.1,0,0,418,0,0,0,0,0,0,0,7,6,0,13,63,NO
4.2.1,0,0,230,0,0,0,0,0,0,0,5,2,0,7,44,NO
4.2.1,0,0,59,0,0,0,0,0,0,0,0,0,1,1,18,NO
4.2.1,0,0,99,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.2.1,0,0,762,0,0,0,0,0,0,0,22,5,0,27,114,NO
4.2.1,0,0,558,0,0,0,0,0,0,0,10,2,0,12,74,NO
4.2.1,0,0,258,0,0,0,0,0,0,0,7,0,0,7,43,NO
4.2.1,0,0,49,0,0,0,0,0,0,0,1,0,1,1,16,NO
4.2.1,0,0,551,0,0,0,0,0,0,0,17,2,0,28,155,NO
4.2.1,0,0,243,0,0,0,0,0,0,0,6,2,1,8,19,NO
4.2.1,0,0,402,0,0,0,0,0,0,0,11,0,0,11,74,NO
4.2.1,0,0,259,0,0,0,0,0,0,0,5,3,0,8,65,NO
4.2.1,0,0,1038,0,0,0,0,0,0,0,19,0,0,20,161,NO
4.2.1,1,1,109,0,0,0,2,2,2,2,1,0,0,1,22,NO
4.2.1,0,0,100,0,0,0,0,0,0,0,2,0,0,2,33,NO
4.2.1,0,0,185,0,0,0,0,0,0,0,4,2,1,7,20,NO
4.2.1,0,0,118,0,0,0,0,0,0,0,2,0,0,2,41,NO
4.2.1,0,0,67,0,0,0,0,0,0,0,2,0,0,2,19,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,2,0,0,2,20,NO
4.2.1,0,0,153,0,0,0,0,0,0,0,3,1,0,4,60,NO
4.2.1,0,0,120,0,0,0,0,0,0,0,2,0,1,3,19,NO
4.2.1,0,0,64,0,0,0,0,0,0,0,1,0,1,1,19,NO
4.2.1,0,0,56,0,0,0,0,0,0,0,1,0,1,1,19,NO
4.2.1,0,0,65,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.1,0,0,55,0,0,0,0,0,0,0,1,1,2,2,21,NO
4.2.1,0,0,187,0,0,0,0,0,0,0,4,1,0,5,40,NO
4.2.1,0,0,617,0,0,0,0,0,0,0,5,0,7,12,73,NO
4.2.1,0,0,147,0,0,0,0,0,0,0,6,0,0,6,26,NO
4.2.1,0,0,96,0,0,0,0,0,0,0,5,0,0,5,32,NO
4.2.1,0,0,52,0,0,0,0,0,0,0,1,0,1,1,16,NO
4.2.1,0,0,72,0,0,0,0,0,0,0,3,0,0,3,32,NO
4.2.1,0,0,42,0,0,0,0,0,0,0,3,0,0,3,31,NO
4.2.1,0,0,48,0,0,0,0,0,0,0,1,0,0,1,33,NO
4.2.1,0,0,89,0,0,0,0,0,0,0,2,0,0,2,61,NO
4.2.1,0,0,380,0,0,0,0,0,0,0,16,0,0,16,285,NO
4.2.1,0,0,138,0,0,0,0,0,0,0,4,0,0,4,21,NO
4.2.1,0,0,142,0,0,0,0,0,0,0,3,0,0,3,22,NO
4.2.1,0,0,191,0,0,0,0,0,0,0,10,2,1,12,28,NO
4.2.1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,16,NO
4.2.1,0,0,165,0,0,0,0,0,0,0,4,0,2,5,22,NO
4.2.1,0,0,171,0,0,0,0,0,0,0,14,0,0,15,71,NO
4.2.1,0,0,56,0,0,0,0,0,0,0,1,0,0,1,26,NO
4.2.1,0,0,179,0,0,0,0,0,0,0,7,0,0,7,54,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,5,0,0,5,20,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,20,NO
4.2.1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,21,NO
4.2.1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,21,NO
4.2.1,0,0,156,0,0,0,0,0,0,0,1,0,0,2,53,NO
4.2.1,0,0,84,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.2.1,0,0,117,0,0,0,0,0,0,0,3,0,0,3,34,NO
4.2.1,0,0,94,0,0,0,0,0,0,0,4,0,0,4,34,NO
4.2.1,0,0,71,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.2.1,0,0,183,0,0,0,0,0,0,0,8,0,0,10,106,NO
4.2.1,0,0,85,0,0,0,0,0,0,0,1,0,0,1,25,NO
4.2.1,0,0,183,0,0,0,0,0,0,0,7,0,0,7,63,NO
4.2.1,0,0,70,0,0,0,0,0,0,0,5,0,0,5,18,NO
4.2.1,0,0,54,0,0,0,0,0,0,0,4,0,0,4,35,NO
4.2.1,0,0,160,0,0,0,0,0,0,0,13,0,0,13,98,NO
4.2.1,0,0,125,0,0,0,0,0,0,0,7,0,2,8,35,NO
4.2.1,0,0,151,0,0,0,0,0,0,0,5,1,0,6,29,NO
4.2.1,0,0,421,0,0,0,0,0,0,0,18,5,0,27,77,NO
4.2.1,1,1,219,2,2,2,2,2,2,2,1,0,1,1,74,NO
4.2.1,0,0,50,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,42,0,0,0,0,0,0,0,2,0,0,2,18,NO
4.2.1,0,0,624,0,0,0,0,0,0,0,15,6,0,35,169,NO
4.2.1,0,0,377,0,0,0,0,0,0,0,8,3,0,21,40,NO
4.2.1,0,0,383,0,0,0,0,0,0,0,10,1,0,12,138,NO
4.2.1,0,0,72,0,0,0,0,0,0,0,1,1,0,2,18,NO
4.2.1,0,0,92,0,0,0,0,0,0,0,3,0,0,3,28,NO
4.2.1,0,0,284,0,0,0,0,0,0,0,9,1,0,10,81,NO
4.2.1,0,0,371,0,0,0,0,0,0,0,7,5,1,14,96,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.1,0,0,108,0,0,0,0,0,0,0,2,1,0,3,36,NO
4.2.1,0,0,111,0,0,0,0,0,0,0,1,0,0,1,38,NO
4.2.1,0,0,319,0,0,0,0,0,0,0,4,2,0,17,45,NO
4.2.1,0,0,129,0,0,0,0,0,0,0,4,0,0,4,20,NO
4.2.1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.1,0,0,358,0,0,0,0,0,0,0,8,1,0,18,54,NO
4.2.1,0,0,277,0,0,0,0,0,0,0,9,1,0,15,52,NO
4.2.1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,74,NO
4.2.1,0,0,41,0,0,0,0,0,0,0,0,0,0,1,16,NO
4.2.1,0,0,66,0,0,0,0,0,0,0,5,0,0,7,18,NO
4.2.1,0,0,63,0,0,0,0,0,0,0,3,0,0,3,28,NO
4.2.1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.1,0,0,50,0,0,0,0,0,0,0,2,0,0,2,32,NO
4.2.1,0,0,72,0,0,0,0,0,0,0,4,0,0,4,18,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,2,0,0,2,29,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,2,0,0,2,31,NO
4.2.1,0,0,183,0,0,0,0,0,0,0,15,1,7,16,59,NO
4.2.1,0,0,49,0,0,0,0,0,0,0,2,0,2,2,15,NO
4.2.1,0,0,50,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,98,0,0,0,0,0,0,0,4,0,2,5,15,NO
4.2.1,0,0,143,0,0,0,0,0,0,0,10,0,1,10,46,NO
4.2.1,0,0,43,0,0,0,0,0,0,0,3,0,2,3,15,NO
4.2.1,0,0,42,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,56,0,0,0,0,0,0,0,3,0,3,3,19,NO
4.2.1,0,0,44,0,0,0,0,0,0,0,1,0,0,1,31,NO
4.2.1,0,0,26,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,0,0,51,0,0,0,0,0,0,0,2,0,1,2,29,NO
4.2.1,0,0,41,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.2.1,0,0,104,0,0,0,0,0,0,0,8,0,0,8,16,NO
4.2.1,0,0,54,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.1,0,0,254,0,0,0,0,0,0,0,3,1,2,4,23,NO
4.2.1,0,0,16883,0,0,0,0,0,0,0,878,88,123,994,358,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.1,0,0,153,0,0,0,0,0,0,0,6,0,6,6,30,NO
4.2.1,0,0,68,0,0,0,0,0,0,0,4,0,4,4,18,NO
4.2.1,0,0,100,0,0,0,0,0,0,0,5,0,5,5,20,NO
4.2.1,1,1,549,3,3,3,5,1,1,1,25,1,1,30,125,NO
4.2.1,0,0,437,0,0,0,0,0,0,0,5,1,3,7,51,NO
4.2.1,1,1,1033,2,2,2,3,1,1,1,32,2,2,42,55,NO
4.2.1,0,0,101,0,0,0,0,0,0,0,1,2,0,3,21,NO
4.2.1,1,1,331,2,2,2,3,1,1,1,1,0,0,7,54,NO
4.2.1,0,0,123,0,0,0,0,0,0,0,3,0,0,3,23,NO
4.2.1,0,0,106,0,0,0,0,0,0,0,3,0,0,5,17,NO
4.2.1,0,0,106,0,0,0,0,0,0,0,3,0,1,3,15,NO
4.2.1,1,1,93,2,2,2,3,1,1,1,3,0,1,3,15,NO
4.2.1,0,0,101,0,0,0,0,0,0,0,3,0,1,3,18,NO
4.2.1,0,0,38,0,0,0,0,0,0,0,1,0,1,1,17,NO
4.2.1,1,1,584,10,10,10,10,10,10,10,44,0,0,49,231,NO
4.2.1,0,0,32,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.2.1,0,0,111,0,0,0,0,0,0,0,5,0,0,7,18,NO
4.2.1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,17,NO
4.2.1,0,0,90,0,0,0,0,0,0,0,7,0,0,7,16,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,28,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.1,0,0,92,0,0,0,0,0,0,0,5,0,0,5,59,NO
4.2.1,1,1,885,199,199,199,335,63,63,63,40,3,0,52,198,NO
4.2.1,0,0,67,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.2.1,0,0,29,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.2.1,0,0,105,0,0,0,0,0,0,0,5,0,0,5,20,NO
4.2.1,0,0,72,0,0,0,0,0,0,0,3,0,0,3,16,NO
4.2.1,0,0,37,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.2.1,0,0,47,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,31,0,0,0,0,0,0,0,1,0,0,1,21,NO
4.2.1,0,0,90,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,223,0,0,0,0,0,0,0,5,0,0,5,32,NO
4.2.1,0,0,214,0,0,0,0,0,0,0,8,0,0,8,53,NO
4.2.1,0,0,107,0,0,0,0,0,0,0,5,0,0,5,20,NO
4.2.1,0,0,37,0,0,0,0,0,0,0,2,0,0,2,26,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.1,0,0,48,0,0,0,0,0,0,0,1,0,1,2,19,NO
4.2.1,1,1,166,3,3,3,5,1,1,1,8,0,3,8,54,NO
4.2.1,0,0,213,0,0,0,0,0,0,0,9,0,2,10,91,NO
4.2.1,1,1,866,6,6,6,11,1,1,1,44,8,2,52,64,NO
4.2.1,0,0,159,0,0,0,0,0,0,0,7,0,0,7,114,NO
4.2.1,0,0,100,0,0,0,0,0,0,0,3,0,0,3,67,NO
4.2.1,0,0,96,0,0,0,0,0,0,0,3,0,0,3,67,NO
4.2.1,1,1,841,4,4,4,7,1,1,1,41,6,0,48,92,NO
4.2.1,0,0,525,0,0,0,0,0,0,0,8,0,2,17,73,NO
4.2.1,0,0,83,0,0,0,0,0,0,0,9,0,0,9,18,NO
4.2.1,0,0,63,0,0,0,0,0,0,0,7,0,0,7,39,NO
4.2.1,0,0,76,0,0,0,0,0,0,0,1,0,0,1,29,NO
4.2.1,0,0,202,0,0,0,0,0,0,0,17,0,1,17,44,NO
4.2.1,0,0,155,0,0,0,0,0,0,0,7,0,1,7,29,NO
4.2.1,1,1,1262,2,2,2,3,1,1,1,47,4,1,58,207,NO
4.2.1,0,0,74,0,0,0,0,0,0,0,5,0,0,5,17,NO
4.2.1,0,0,101,0,0,0,0,0,0,0,7,0,0,7,23,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,1,0,0,1,18,NO
4.2.1,0,0,22,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.2.1,1,1,489,3,3,3,4,2,2,2,13,5,1,21,63,NO
4.2.1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.1,0,0,59,0,0,0,0,0,0,0,3,0,0,3,19,NO
4.2.1,0,0,99,0,0,0,0,0,0,0,10,0,0,10,66,NO
4.2.1,0,0,27,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.2.1,0,0,77,0,0,0,0,0,0,0,6,0,0,6,27,NO
4.2.1,0,0,846,0,0,0,0,0,0,0,28,2,0,38,236,NO
4.2.1,0,0,64,0,0,0,0,0,0,0,6,0,0,6,18,NO
4.2.1,0,0,45,0,0,0,0,0,0,0,4,0,0,4,30,NO
4.2.1,0,0,63,0,0,0,0,0,0,0,3,0,0,3,39,NO
4.2.1,0,0,54,0,0,0,0,0,0,0,4,0,0,4,16,NO
4.2.1,0,0,64,0,0,0,0,0,0,0,4,0,0,4,26,NO
4.2.1,0,0,132,0,0,0,0,0,0,0,8,1,0,9,17,NO
4.2.1,0,0,177,0,0,0,0,0,0,0,8,0,1,10,22,NO
4.2.1,0,0,70,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.1,0,0,36,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.1,0,0,58,0,0,0,0,0,0,0,1,0,0,1,16,NO
4.2.1,0,0,62,0,0,0,0,0,0,0,3,0,0,3,15,NO
