Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,0,0,467,0,0,0,0,0,0,0,11,1,2,13,92,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,0,0,189,0,0,0,0,0,0,0,5,0,0,5,46,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,0,0,153,0,0,0,0,0,0,0,5,1,0,6,38,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,0,0,84,0,0,0,0,0,0,0,0,0,1,2,15,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,0,0,182,0,0,0,0,0,0,0,2,0,0,2,48,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,0,0,358,0,0,0,0,0,0,0,7,5,0,15,41,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,0,0,126,0,0,0,0,0,0,0,4,0,0,4,26,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,0,0,106,0,0,0,0,0,0,0,6,0,0,6,25,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,0,0,109,0,0,0,0,0,0,0,7,0,0,7,23,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,0,0,85,0,0,0,0,0,0,0,0,0,0,4,19,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,0,0,236,0,0,0,0,0,0,0,16,0,0,16,103,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,0,0,314,0,0,0,0,0,0,0,18,0,0,18,167,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,0,0,694,0,0,0,0,0,0,0,53,0,0,53,336,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,0,0,89,0,0,0,0,0,0,0,1,0,1,4,33,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,0,0,301,0,0,0,0,0,0,0,8,0,0,13,89,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,0,0,153,0,0,0,0,0,0,0,8,0,0,8,35,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,0,0,92,0,0,0,0,0,0,0,6,0,0,6,21,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,0,0,466,0,0,0,0,0,0,0,19,6,0,26,118,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,0,0,93,0,0,0,0,0,0,0,6,0,0,6,21,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,0,0,244,0,0,0,0,0,0,0,10,2,2,12,75,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,0,0,192,0,0,0,0,0,0,0,11,0,0,11,112,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,0,0,250,0,0,0,0,0,0,0,7,1,2,8,82,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,0,0,109,0,0,0,0,0,0,0,0,0,0,0,70,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,0,0,601,0,0,0,0,0,0,0,32,1,4,37,63,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,0,0,565,0,0,0,0,0,0,0,15,5,2,20,52,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,0,0,69,0,0,0,0,0,0,0,4,0,0,4,16,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,0,0,77,0,0,0,0,0,0,0,7,1,1,8,18,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,0,0,94,0,0,0,0,0,0,0,5,1,0,6,16,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,0,0,337,0,0,0,0,0,0,0,20,4,1,25,16,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,0,0,214,0,0,0,0,0,0,0,7,0,4,7,32,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,0,0,79,0,0,0,0,0,0,0,6,0,0,6,51,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,0,0,25,0,0,0,0,0,0,0,1,0,0,1,18,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,0,0,84,0,0,0,0,0,0,0,7,0,0,7,38,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,0,0,34,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,0,0,33,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,0,0,104,0,0,0,0,0,0,0,2,0,0,2,72,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,0,0,172,0,0,0,0,0,0,0,8,0,0,8,126,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,0,0,70,0,0,0,0,0,0,0,4,0,0,4,34,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,0,0,140,0,0,0,0,0,0,0,5,0,1,5,29,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,0,0,154,0,0,0,0,0,0,0,9,0,0,9,26,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,0,0,248,0,0,0,0,0,0,0,16,0,1,16,74,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,0,0,275,0,0,0,0,0,0,0,15,0,1,19,26,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,0,0,176,0,0,0,0,0,0,0,0,0,1,1,88,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,0,0,624,0,0,0,0,0,0,0,17,4,4,24,72,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,0,0,91,0,0,0,0,0,0,0,8,0,0,8,18,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,0,0,58,0,0,0,0,0,0,0,6,0,0,6,36,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,0,0,132,0,0,0,0,0,0,0,2,1,0,3,48,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,0,0,4088,0,0,0,0,0,0,0,237,24,33,268,95,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,0,0,558,0,0,0,0,0,0,0,21,5,0,26,107,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,0,0,727,0,0,0,0,0,0,0,19,2,0,21,127,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,0,0,150,0,0,0,0,0,0,0,20,0,4,22,13,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,0,0,503,0,0,0,0,0,0,0,12,9,0,21,50,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,0,0,325,0,0,0,0,0,0,0,8,5,0,13,83,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,0,0,273,0,0,0,0,0,0,0,8,5,4,13,43,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,0,0,136,0,0,0,0,0,0,0,3,1,0,4,30,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,0,0,56,0,0,0,0,0,0,0,2,0,0,2,26,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,0,0,74,0,0,0,0,0,0,0,0,0,0,0,28,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,0,0,357,0,0,0,0,0,0,0,5,4,0,9,64,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,0,0,174,0,0,0,0,0,0,0,4,1,0,5,54,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,0,0,148,0,0,0,0,0,0,0,5,1,0,6,47,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,0,0,92,0,0,0,0,0,0,0,1,0,1,1,38,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,0,0,45,0,0,0,0,0,0,0,0,0,0,0,24,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,0,0,168,0,0,0,0,0,0,0,1,2,1,3,61,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,0,0,77,0,0,0,0,0,0,0,4,0,1,4,29,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,0,0,665,0,0,0,0,0,0,0,6,2,9,16,221,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,0,0,88,0,0,0,0,0,0,0,2,0,2,2,38,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,1,260,0,0,0,0,0,0,0,4,4,3,8,35,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,0,0,54,0,0,0,0,0,0,0,1,0,2,2,21,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,0,0,48,0,0,0,0,0,0,0,2,0,2,2,26,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,0,0,140,0,0,0,0,0,0,0,7,0,0,7,46,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,0,0,152,0,0,0,0,0,0,0,2,0,2,2,65,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,0,0,39,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,0,0,131,0,0,0,0,0,0,0,3,0,0,3,47,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,0,0,47,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,0,0,129,0,0,0,0,0,0,0,6,0,6,6,50,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,0,0,43,0,0,0,0,0,0,0,2,0,0,2,29,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,0,0,243,0,0,0,0,0,0,0,10,0,5,10,87,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,0,0,62,0,0,0,0,0,0,0,3,0,0,3,25,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,0,0,45,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,0,0,94,0,0,0,0,0,0,0,3,0,0,3,32,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,0,0,72,0,0,0,0,0,0,0,3,0,0,3,32,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,0,0,42,0,0,0,0,0,0,0,3,0,0,3,31,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,0,0,48,0,0,0,0,0,0,0,1,0,0,1,33,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,0,0,89,0,0,0,0,0,0,0,2,0,0,2,61,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,0,0,380,0,0,0,0,0,0,0,16,0,0,16,285,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,0,0,138,0,0,0,0,0,0,0,4,0,0,4,21,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,0,0,142,0,0,0,0,0,0,0,3,0,0,3,22,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,0,0,191,0,0,0,0,0,0,0,10,2,1,12,28,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,0,0,46,0,0,0,0,0,0,0,0,0,0,0,16,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,0,0,165,0,0,0,0,0,0,0,4,0,2,5,22,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,0,0,171,0,0,0,0,0,0,0,14,0,0,15,71,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,0,0,56,0,0,0,0,0,0,0,1,0,0,1,26,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,0,0,179,0,0,0,0,0,0,0,7,0,0,7,54,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,0,0,74,0,0,0,0,0,0,0,5,0,0,5,20,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,0,0,36,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,0,0,37,0,0,0,0,0,0,0,0,0,0,0,20,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,0,0,34,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,0,0,34,0,0,0,0,0,0,0,0,0,0,0,19,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,0,0,38,0,0,0,0,0,0,0,0,0,0,0,21,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,0,0,39,0,0,0,0,0,0,0,0,0,0,0,21,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,0,0,156,0,0,0,0,0,0,0,1,0,0,2,53,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,0,0,84,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,0,0,117,0,0,0,0,0,0,0,3,0,0,3,34,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,0,0,94,0,0,0,0,0,0,0,4,0,0,4,34,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,0,0,71,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,0,0,183,0,0,0,0,0,0,0,8,0,0,10,106,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,0,0,85,0,0,0,0,0,0,0,1,0,0,1,25,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,0,0,183,0,0,0,0,0,0,0,7,0,0,7,63,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,0,0,70,0,0,0,0,0,0,0,5,0,0,5,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,0,0,54,0,0,0,0,0,0,0,4,0,0,4,35,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,0,0,160,0,0,0,0,0,0,0,13,0,0,13,98,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,0,0,125,0,0,0,0,0,0,0,7,0,2,8,35,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,0,0,151,0,0,0,0,0,0,0,5,1,0,6,29,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,0,0,421,0,0,0,0,0,0,0,18,5,0,27,77,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,0,0,219,0,0,0,0,0,0,0,1,0,1,1,74,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,0,0,50,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,0,0,42,0,0,0,0,0,0,0,2,0,0,2,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,0,0,624,0,0,0,0,0,0,0,15,6,0,35,169,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,0,0,377,0,0,0,0,0,0,0,8,3,0,21,40,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,0,0,383,0,0,0,0,0,0,0,10,1,0,12,138,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,0,0,72,0,0,0,0,0,0,0,1,1,0,2,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,0,0,92,0,0,0,0,0,0,0,3,0,0,3,28,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,0,0,284,0,0,0,0,0,0,0,9,1,0,10,81,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,0,0,371,0,0,0,0,0,0,0,7,5,1,14,96,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,0,0,47,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,0,0,108,0,0,0,0,0,0,0,2,1,0,3,36,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,0,0,111,0,0,0,0,0,0,0,1,0,0,1,38,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,0,0,319,0,0,0,0,0,0,0,4,2,0,17,45,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,0,0,129,0,0,0,0,0,0,0,4,0,0,4,20,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,0,0,49,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,0,0,358,0,0,0,0,0,0,0,8,1,0,18,54,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,0,0,277,0,0,0,0,0,0,0,9,1,0,15,52,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,0,0,49,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,0,0,89,0,0,0,0,0,0,0,0,0,0,0,74,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,0,0,41,0,0,0,0,0,0,0,0,0,0,1,16,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,0,0,66,0,0,0,0,0,0,0,5,0,0,7,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,0,0,63,0,0,0,0,0,0,0,3,0,0,3,28,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,0,0,24,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,0,0,50,0,0,0,0,0,0,0,2,0,0,2,32,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,0,0,72,0,0,0,0,0,0,0,4,0,0,4,18,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,0,0,47,0,0,0,0,0,0,0,2,0,0,2,29,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,0,0,47,0,0,0,0,0,0,0,2,0,0,2,31,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,0,0,183,0,0,0,0,0,0,0,15,1,7,16,59,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,0,0,49,0,0,0,0,0,0,0,2,0,2,2,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,0,0,50,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,0,0,98,0,0,0,0,0,0,0,4,0,2,5,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,0,0,143,0,0,0,0,0,0,0,10,0,1,10,46,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,0,0,43,0,0,0,0,0,0,0,3,0,2,3,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,0,0,42,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,0,0,56,0,0,0,0,0,0,0,3,0,3,3,19,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,0,0,44,0,0,0,0,0,0,0,1,0,0,1,31,NO
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,0,0,26,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,0,0,254,0,0,0,0,0,0,0,3,1,2,4,23,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,0,0,16883,0,0,0,0,0,0,0,878,88,123,994,358,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,0,0,74,0,0,0,0,0,0,0,1,0,1,1,15,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,0,0,153,0,0,0,0,0,0,0,6,0,6,6,30,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,0,0,68,0,0,0,0,0,0,0,4,0,4,4,18,NO
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,0,0,100,0,0,0,0,0,0,0,5,0,5,5,20,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,0,0,549,0,0,0,0,0,0,0,25,1,1,30,125,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,0,0,437,0,0,0,0,0,0,0,5,1,3,7,51,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,0,0,1033,0,0,0,0,0,0,0,32,2,2,42,55,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,0,0,101,0,0,0,0,0,0,0,1,2,0,3,21,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,0,0,331,0,0,0,0,0,0,0,1,0,0,7,54,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,0,0,123,0,0,0,0,0,0,0,3,0,0,3,23,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,0,0,106,0,0,0,0,0,0,0,3,0,0,5,17,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,0,0,106,0,0,0,0,0,0,0,3,0,1,3,15,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,0,0,93,0,0,0,0,0,0,0,3,0,1,3,15,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,0,0,101,0,0,0,0,0,0,0,3,0,1,3,18,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,0,0,38,0,0,0,0,0,0,0,1,0,1,1,17,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,0,0,584,0,0,0,0,0,0,0,44,0,0,49,231,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,0,0,32,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,0,0,111,0,0,0,0,0,0,0,5,0,0,7,18,NO
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,0,0,35,0,0,0,0,0,0,0,0,0,0,0,17,NO
