PROJECT,TRAINING-RELEASES,TEST-RELEASE,CLASSIFIER,FEATURE-SELECTION,BALANCING,COST-SENSITIVE,%-TRAINING,PRECISION,RECALL,AUC,KAPPA,ACCURACY,TRUE-NEGATIVE,TRUE-POSITIVE,FALSE-POSITIVE,FALSE-NEGATIVE
BOOKKEEPER," 4.0.0",4.1.0,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_LEARNING,61.53846153846154,0.0,0.0,0.5,0.0,57.27272727272727,126.0,0.0,0.0,94.0
BOOKKEEPER," 4.0.0",4.1.0,RANDOM_FOREST,BEST_FIRST,SMOTE,SENSITIVE_THRESHOLD,61.53846153846154,0.0,0.0,0.5,0.0,57.27272727272727,126.0,0.0,0.0,94.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,NO_COST_SENSITIVE,56.011315417256014,0.90625,0.2248062015503876,0.8342277877161598,0.233935190721033,66.88102893890675,179.0,29.0,3.0,100.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_LEARNING,56.011315417256014,0.8135593220338984,0.37209302325581395,0.8213433852968737,0.3383896776580491,70.41800643086816,171.0,48.0,11.0,81.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,NO_BALANCING,SENSITIVE_THRESHOLD,56.011315417256014,0.4666666666666667,0.9767441860465116,0.5927676974188603,0.16006173179738736,52.733118971061096,38.0,126.0,144.0,3.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,NO_COST_SENSITIVE,67.43455497382199,0.8604651162790697,0.2868217054263566,0.8056904335974103,0.2811453370442003,68.48874598070739,176.0,37.0,6.0,92.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_LEARNING,67.43455497382199,0.8095238095238095,0.3953488372093023,0.8030922565806287,0.3559298633163054,71.06109324758843,170.0,51.0,12.0,78.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,OVERSAMPLING,SENSITIVE_THRESHOLD,67.43455497382199,0.5040322580645161,0.9689922480620154,0.6465840361189198,0.2584533353359743,59.163987138263664,59.0,125.0,123.0,4.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,NO_COST_SENSITIVE,32.24400871459695,0.8260869565217391,0.4418604651162791,0.7985773916006474,0.40323464912280715,72.9903536977492,170.0,57.0,12.0,72.0
BOOKKEEPER," 4.0.0 4.1.0",4.2.0,RANDOM_FOREST,NO_FEATURE_SELECTION,UNDERSAMPLING,SENSITIVE_LEARNING,32.24400871459695,0.7777777777777778,0.5426356589147286,0.7932532583695374,0.4526721468511216,74.59807073954984,162.0,70.0,20.0,59.0
