Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,NPBM,NPVM,NSM,NAM,LOCM,BUGGY
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,1,32,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,0,0,111,0,0,0,0,0,0,0,5,0,0,7,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,0,0,35,0,0,0,0,0,0,0,0,0,0,0,17,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,1,85,0,0,0,0,0,0,0,6,0,0,6,16,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,0,0,27,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,0,0,28,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,2,1,36,2,1,2,2,2,1,2,4,0,0,4,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,2,1,574,8,4,8,11,5,"2,5",5,27,0,0,34,148,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1,1,67,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,0,0,29,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,1,1,72,0,0,0,0,0,0,0,3,0,0,3,16,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,0,0,37,0,0,0,0,0,0,0,1,0,0,1,23,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,2,1,51,1,"0,5",1,2,0,0,0,3,0,0,3,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,1,1,31,0,0,0,0,0,0,0,1,0,0,1,21,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,1,1,77,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1,1,168,0,0,0,0,0,0,0,4,0,0,4,31,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1,1,81,0,0,0,0,0,0,0,3,0,0,3,16,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,1,1,37,0,0,0,0,0,0,0,2,0,0,2,26,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,1,1,27,0,0,0,0,0,0,0,0,0,0,0,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,1,1,48,0,0,0,0,0,0,0,1,0,1,2,19,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,3,1,436,63,21,53,67,59,"19,67",53,7,0,2,15,68,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,1,1,77,0,0,0,0,0,0,0,9,0,0,9,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,1,1,63,0,0,0,0,0,0,0,7,0,0,7,39,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,0,0,76,0,0,0,0,0,0,0,1,0,0,1,29,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,2,1,191,3,"1,5",3,5,1,"0,5",1,17,0,1,17,40,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,1,160,0,0,0,0,0,0,0,7,0,1,7,29,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3,1,906,180,60,165,218,142,"47,33",131,39,2,0,45,126,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,0,0,74,0,0,0,0,0,0,0,5,0,0,5,17,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,0,0,94,0,0,0,0,0,0,0,6,0,0,6,21,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,0,0,22,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,2,1,481,50,25,50,58,42,21,42,12,5,1,20,62,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,0,0,62,0,0,0,0,0,0,0,0,0,0,0,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,0,0,58,0,0,0,0,0,0,0,4,0,0,4,19,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,1,94,0,0,0,0,0,0,0,9,0,0,9,63,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,0,0,27,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,0,0,77,0,0,0,0,0,0,0,6,0,0,6,27,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,3,1,744,31,"10,33",29,34,28,"9,33",28,27,1,0,34,233,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,1,1,64,0,0,0,0,0,0,0,6,0,0,6,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,1,1,45,0,0,0,0,0,0,0,4,0,0,4,30,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,0,0,63,0,0,0,0,0,0,0,3,0,0,3,39,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,0,0,37,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,0,0,64,0,0,0,0,0,0,0,4,0,0,4,26,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,0,0,124,0,0,0,0,0,0,0,7,0,0,7,17,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,2,1,172,10,5,10,18,2,1,2,8,0,1,10,22,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,1,1,36,0,0,0,0,0,0,0,2,0,0,2,16,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,0,0,58,0,0,0,0,0,0,0,1,0,0,1,16,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,0,0,62,0,0,0,0,0,0,0,3,0,0,3,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1,1,132,0,0,0,0,0,0,0,3,0,0,3,30,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,1,74,0,0,0,0,0,0,0,1,0,0,1,19,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,0,0,83,0,0,0,0,0,0,0,4,0,0,4,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,0,0,74,0,0,0,0,0,0,0,3,0,0,3,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,0,0,48,0,0,0,0,0,0,0,0,0,0,0,26,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,0,0,60,0,0,0,0,0,0,0,1,0,0,2,24,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,1,1,86,0,0,0,0,0,0,0,6,0,0,6,23,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,3,1,355,12,4,7,26,12,4,7,16,3,0,19,44,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,0,0,53,0,0,0,0,0,0,0,0,0,0,1,18,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,1,612,153,"38,25",98,172,134,"33,5",92,32,4,0,40,87,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,0,0,39,0,0,0,0,0,0,0,1,0,0,1,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,0,0,78,0,0,0,0,0,0,0,1,0,0,5,21,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,1,1,85,0,0,0,0,0,0,0,4,0,0,4,30,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,0,0,31,0,0,0,0,0,0,0,1,0,0,1,20,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,0,0,57,0,0,0,0,0,0,0,2,0,0,2,40,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,1,1,108,0,0,0,0,0,0,0,7,0,0,7,79,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,1,32,0,0,0,0,0,0,0,2,0,1,2,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,0,0,227,0,0,0,0,0,0,0,5,3,0,12,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,1,1,201,0,0,0,0,0,0,0,13,1,0,17,40,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,1,1,80,0,0,0,0,0,0,0,4,0,0,4,54,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,0,0,28,0,0,0,0,0,0,0,2,0,0,2,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,1,1,57,0,0,0,0,0,0,0,1,0,0,3,17,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,2,1,446,1,"0,5",1,2,0,0,0,19,0,0,21,46,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,0,0,104,0,0,0,0,0,0,0,10,0,0,10,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,1,35,0,0,0,0,0,0,0,1,0,2,2,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,0,0,98,0,0,0,0,0,0,0,12,0,0,12,15,NO
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,0,0,79,0,0,0,0,0,0,0,4,0,2,4,20,NO
